省,市,区（县）,小区名称,房屋面积,房屋类型（室）,房屋类型（厅）,房屋类型（卫）,总层数,楼层部位,房屋朝向,房屋建设年代,总价,单价
江苏省,苏州市,工业园区,维纳阳光花园南区,118,3,2,,27,中,南北,2012,285,24153
江苏省,苏州市,工业园区,维纳阳光花园南区,78,3,2,,27,中,南,2012,177,22525
江苏省,苏州市,工业园区,维纳阳光花园南区,107,3,2,,27,低,南北,2012,258,24112
江苏省,苏州市,工业园区,维纳阳光花园南区,78,3,2,,27,低,南,2012,168,21379
江苏省,苏州市,工业园区,维纳阳光花园南区,78,3,1,,27,低,南,2012,170,21795
江苏省,苏州市,工业园区,维纳阳光花园南区,81,3,2,,27,低,南北,2012,195,23979
江苏省,苏州市,工业园区,维纳阳光花园南区,101,3,2,,27,低,南北,2012,235,23267
江苏省,苏州市,工业园区,维纳阳光花园南区,81,3,2,,27,低,南北,2012,195,23979
江苏省,苏州市,工业园区,维纳阳光花园南区,101,3,2,,27,低,南北,2012,235,23267
江苏省,苏州市,工业园区,维纳阳光花园南区,118,3,2,,27,低,南北,2012,290,24390
江苏省,苏州市,工业园区,维纳阳光花园南区,78,3,1,,27,低,南,2012,170,21795
江苏省,苏州市,工业园区,维纳阳光花园南区,126,3,2,,20,低,南北,2012,265,21032
江苏省,苏州市,工业园区,维纳阳光花园南区,78,2,2,,27,低,南,2012,180,22907
江苏省,苏州市,工业园区,维纳阳光花园南区,78,3,2,,27,低,南北,2015,168,21379
江苏省,苏州市,工业园区,维纳阳光花园南区,125,3,2,,27,低,南,2015,276,22080
江苏省,苏州市,工业园区,维纳阳光花园南区,101,3,2,,27,低,南北,2015,220,21702
江苏省,苏州市,工业园区,维纳阳光花园南区,107,3,2,,27,低,南北,2015,230,21495
江苏省,苏州市,工业园区,维纳阳光花园南区,78,3,2,,27,低,南,2015,168,21379
江苏省,苏州市,工业园区,维纳阳光花园南区,78,2,2,,27,低,东南,2015,165,20997
江苏省,苏州市,工业园区,维纳阳光花园南区,106,3,2,,27,低,南北,2015,230,21698
江苏省,苏州市,工业园区,维纳阳光花园南区,80,2,2,,27,低,南,2015,163,20203
江苏省,苏州市,工业园区,维纳阳光花园南区,78,3,1,,27,低,南,2012,170,21795
江苏省,苏州市,工业园区,维纳阳光花园南区,78,2,2,,27,低,南,2012,180,22907
江苏省,苏州市,工业园区,维纳阳光花园南区,107,3,2,,27,低,南北,2012,268,25047
江苏省,苏州市,工业园区,维纳阳光花园南区,101,3,2,,27,高,南北,2012,235,23267
江苏省,苏州市,工业园区,维纳阳光花园南区,78,3,2,,27,高,南,2012,165,21154
江苏省,苏州市,工业园区,维纳阳光花园南区,128,3,2,,27,高,南北,2012,300,23438
江苏省,苏州市,工业园区,维纳阳光花园南区,128,3,2,,27,高,南北,2012,270,21094
江苏省,苏州市,工业园区,维纳阳光花园南区,118,3,2,,27,高,南北,2012,280,23729
江苏省,苏州市,工业园区,维纳阳光花园南区,108,3,2,,27,高,南北,2012,253,23426
江苏省,苏州市,工业园区,维纳阳光花园南区,118,3,2,,27,高,南北,2012,280,23729
江苏省,苏州市,工业园区,维纳阳光花园南区,78,3,2,,27,高,南,2012,165,21154
江苏省,苏州市,工业园区,维纳阳光花园南区,128,3,2,,27,高,南北,2012,280,21875
江苏省,苏州市,工业园区,维纳阳光花园南区,128,3,2,,27,高,南北,2012,300,23438
江苏省,苏州市,工业园区,维纳阳光花园南区,118,3,2,1,27,高,南北,2015,260,22034
江苏省,苏州市,工业园区,维纳阳光花园南区,101,3,2,,27,高,南北,2012,225,22277
江苏省,苏州市,工业园区,维纳阳光花园南区,101,3,2,,27,高,南北,2012,235,23267
江苏省,苏州市,工业园区,维纳阳光花园南区,118,3,2,,27,高,南北,2012,280,23729
江苏省,苏州市,工业园区,维纳阳光花园南区,78,3,2,,27,高,暂无数据,2015,160,20512
江苏省,苏州市,工业园区,维纳阳光花园南区,102,3,2,,27,高,南北,2015,235,23039
江苏省,苏州市,工业园区,维纳阳光花园南区,78,3,2,,27,高,南,2015,165,20997
江苏省,苏州市,工业园区,维纳阳光花园南区,128,3,2,,27,高,南北,2015,300,23437
江苏省,苏州市,工业园区,维纳阳光花园南区,78,2,2,,27,高,南,2015,165,20997
江苏省,苏州市,工业园区,维纳阳光花园南区,128,3,2,,27,高,南北,2012,270,21094
江苏省,苏州市,工业园区,维纳阳光花园南区,118,3,2,,27,高,南北,2012,280,23729
江苏省,苏州市,工业园区,维纳阳光花园南区,101,3,2,,27,高,南北,2012,235,23267
江苏省,苏州市,工业园区,维纳阳光花园南区,81,3,2,,27,高,南,2012,165,20370
江苏省,苏州市,工业园区,维纳阳光花园南区,78,3,2,,27,中,南,2012,176,22398
江苏省,苏州市,工业园区,维纳阳光花园南区,78,3,2,,27,中,南,2012,177,22525
江苏省,苏州市,工业园区,维纳阳光花园南区,81,2,2,,27,中,南北,2012,175,21520
江苏省,苏州市,工业园区,维纳阳光花园南区,90,2,2,,27,中,南,2012,185,20422
江苏省,苏州市,工业园区,维纳阳光花园南区,78,3,2,,27,中,南,2012,177,22525
江苏省,苏州市,工业园区,维纳阳光花园南区,78,3,2,1,27,中,南北,2015,168,21538
江苏省,苏州市,工业园区,维纳阳光花园南区,78,2,2,,27,中,南,2012,164,20870
江苏省,苏州市,工业园区,维纳阳光花园南区,78,3,2,,27,中,南,2015,168,21379
江苏省,苏州市,工业园区,维纳阳光花园南区,106,3,2,,27,中,南北,2015,240,22641
江苏省,苏州市,工业园区,维纳阳光花园南区,78,2,2,,27,中,南,2015,168,21379
江苏省,苏州市,工业园区,维纳阳光花园南区,78,3,2,,27,中,暂无数据,2015,179,22948
江苏省,苏州市,工业园区,维纳阳光花园南区,78,3,2,,27,中,南,2015,164,21025
江苏省,苏州市,工业园区,维纳阳光花园南区,87,,,,18,中,南北,2010,190,21839
江苏省,苏州市,工业园区,维纳阳光花园南区,78,3,2,,27,中,南,2012,180,22907
江苏省,苏州市,工业园区,维纳阳光花园南区,81,2,2,,27,中,南北,2012,175,21520
江苏省,苏州市,工业园区,文萃苑,179,5,3,,10,高,暂无数据,2007,398,22234
江苏省,苏州市,工业园区,文萃苑,131,3,2,,10,中,南北,2007,357,27251
江苏省,苏州市,工业园区,闻涛苑,97,2,2,1,1,低,南北,2008,139,14330
江苏省,苏州市,工业园区,闻涛苑,70,2,1,1,17,高,南,2000,110,15559
江苏省,苏州市,工业园区,吴淞新村,110,4,2,2,5,高,南北,2008,148,13455
江苏省,苏州市,工业园区,吴淞新村,45,1,1,1,4,中,南北,2004,66,14667
江苏省,苏州市,工业园区,西环新村,54,2,1,1,6,中,南,,89,16481
江苏省,苏州市,工业园区,西美巷,265,6,3,3,0,低,南,,720,27170
江苏省,苏州市,工业园区,西美巷,265,6,3,3,0,低,南,,720,27170
江苏省,苏州市,工业园区,西美巷,205,4,3,2,0,低,南,,460,22439
江苏省,苏州市,工业园区,西美巷,265,6,3,3,0,低,南,,720,27170
江苏省,苏州市,工业园区,西美巷,50,2,1,1,6,低,南,,95,18831
江苏省,苏州市,工业园区,西美巷,50,2,1,1,6,低,南,,95,18831
江苏省,苏州市,工业园区,西美巷,50,2,1,1,6,低,南,,95,18831
江苏省,苏州市,工业园区,西美巷,50,2,1,1,6,低,南,,95,18831
江苏省,苏州市,工业园区,西美巷,50,2,1,1,6,低,南,,95,18831
江苏省,苏州市,工业园区,西塘新村,60,2,1,1,6,高,南,,94,15438
江苏省,苏州市,工业园区,西塘新村,60,2,1,1,6,高,南,,94,15438
江苏省,苏州市,工业园区,夏家桥100号,65,2,1,,6,低,南北,2002,125,19231
江苏省,苏州市,工业园区,夏家桥100号,65,2,1,,6,低,南北,2002,125,19231
江苏省,苏州市,工业园区,夏家桥100号,65,2,2,,6,低,南,2013,128,19692
江苏省,苏州市,工业园区,夏家桥100号,165,4,2,,6,高,南,2002,265,16061
江苏省,苏州市,工业园区,夏家桥100号,165,4,2,,6,高,南,2002,270,16364
江苏省,苏州市,工业园区,夏家桥100号,165,4,2,,6,高,南,2002,265,16061
江苏省,苏州市,工业园区,夏家桥100号,107,3,2,,6,高,南,2013,186,17383
江苏省,苏州市,工业园区,夏家桥100号,165,4,2,,6,高,南,2002,270,16364
江苏省,苏州市,工业园区,夏家桥118号,65,2,2,1,6,低,南,2002,123,18923
江苏省,苏州市,工业园区,夏家桥118号,65,2,2,1,6,低,东,2010,123,18923
江苏省,苏州市,工业园区,夏家桥118号,65,2,2,1,6,低,东,2010,123,18923
江苏省,苏州市,工业园区,夏家桥118号,65,2,2,1,6,低,南,2002,123,18923
江苏省,苏州市,工业园区,夏家桥118号,80,2,1,0,11,低,南北,2014,170,21250
江苏省,苏州市,工业园区,夏家桥118号,93,2,2,,11,低,南,2013,220,23529
江苏省,苏州市,工业园区,夏家桥118号,137,3,2,2,11,中,东,2010,296,21606
江苏省,苏州市,工业园区,夏家桥118号,137,3,2,2,11,中,东,2010,292,21314
江苏省,苏州市,工业园区,夏家桥118号,87,2,2,1,11,中,南,2009,180,20690
江苏省,苏州市,工业园区,夏家桥118号,88,2,2,1,11,中,南,2010,185,21023
江苏省,苏州市,工业园区,夏家桥118号,75,2,2,1,11,中,南,2011,168,22400
江苏省,苏州市,工业园区,夏家桥118号,137,3,2,2,11,中,东,2010,292,21314
江苏省,苏州市,工业园区,夏家桥118号,75,2,2,1,11,中,南,2011,168,22400
江苏省,苏州市,工业园区,夏家桥118号,90,2,2,0,11,中,北,2012,175,19444
江苏省,苏州市,工业园区,夏家桥118号,88,2,2,1,11,中,南,2010,176,20000
江苏省,苏州市,工业园区,夏家桥118号,87,2,2,1,11,中,南,2009,180,20690
江苏省,苏州市,工业园区,夏家桥118号,137,3,2,2,11,中,东,2010,292,21314
江苏省,苏州市,工业园区,夏家桥118号,88,2,2,1,11,中,南,2010,185,21023
江苏省,苏州市,工业园区,夏家桥118号,75,2,2,1,11,中,南,2011,168,22400
江苏省,苏州市,工业园区,夏家桥118号,87,2,2,1,11,中,南,2009,180,20690
江苏省,苏州市,工业园区,夏家桥118号,134,3,2,1,11,中,南,2009,305,22761
江苏省,苏州市,工业园区,夏家桥118号,87,2,2,1,11,中,南,2009,180,20690
江苏省,苏州市,工业园区,夏家桥118号,87,2,2,1,11,中,南,2009,180,20690
江苏省,苏州市,工业园区,夏家桥118号,137,3,2,2,11,中,东,2010,296,21606
江苏省,苏州市,工业园区,夏家桥118号,78,2,1,1,18,低,南,2014,162,20769
江苏省,苏州市,工业园区,夏家桥118号,76,2,1,1,18,低,南,2009,175,23014
江苏省,苏州市,工业园区,夏家桥118号,140,3,2,2,14,低,南北,2009,280,20000
江苏省,苏州市,工业园区,夏家桥118号,74,2,2,1,18,中,南,2009,172,23118
江苏省,苏州市,工业园区,夏家桥118号,137,3,2,2,18,低,南,2009,296,21606
江苏省,苏州市,工业园区,夏家桥118号,129,3,2,2,18,高,南北,2009,200,15434
江苏省,苏州市,工业园区,夏家桥118号,74,2,1,,18,中,南,2013,174,23355
江苏省,苏州市,工业园区,夏家桥129号,88,2,2,1,22,低,南,2010,168,19091
江苏省,苏州市,工业园区,夏家桥129号,84,2,1,1,22,低,南,2015,168,20000
江苏省,苏州市,工业园区,夏家桥129号,137,3,2,,14,低,南北,2013,296,21605
江苏省,苏州市,工业园区,夏家桥129号,142,3,2,2,12,高,南,2013,230,16197
江苏省,苏州市,工业园区,夏家桥花园,65,2,2,1,6,中,暂无,2002,123,18923
江苏省,苏州市,工业园区,夏园新村,76,2,1,,6,低,南,1998,168,21838
江苏省,苏州市,工业园区,夏园新村,74,2,1,1,6,低,南北,1998,132,17838
江苏省,苏州市,工业园区,夏园新村,74,2,1,1,6,低,南北,1998,132,17838
江苏省,苏州市,工业园区,夏园新村,74,2,2,1,6,低,南北,1998,123,16622
江苏省,苏州市,工业园区,夏园新村,74,2,1,1,6,低,南北,1998,132,17838
江苏省,苏州市,工业园区,夏园新村,74,2,1,1,6,低,南北,1998,132,17838
江苏省,苏州市,工业园区,夏园新村,74,2,2,1,6,低,南北,1998,123,16622
江苏省,苏州市,工业园区,夏园新村,74,2,2,1,6,低,南北,1998,123,16622
江苏省,苏州市,工业园区,夏园新村,74,2,2,1,6,低,南北,1998,123,16622
江苏省,苏州市,工业园区,夏园新村,74,2,2,1,6,低,南北,1998,123,16622
江苏省,苏州市,工业园区,夏园新村,74,2,1,1,6,低,南北,1998,132,17838
江苏省,苏州市,工业园区,夏园新村,100,3,2,1,6,低,东,1996,195,19500
江苏省,苏州市,工业园区,夏园新村,73,2,1,1,6,低,南北,1996,143,19589
江苏省,苏州市,工业园区,夏园新村,73,,,,6,低,东,1996,140,19178
江苏省,苏州市,工业园区,夏园新村,92,3,2,1,6,低,暂无,1998,174,18913
江苏省,苏州市,工业园区,夏园新村,50,1,1,,6,低,南北,1998,110,21696
江苏省,苏州市,工业园区,夏园新村,74,2,1,1,6,低,南北,1998,132,17838
江苏省,苏州市,工业园区,夏园新村,74,2,2,1,6,低,南北,1998,123,16622
江苏省,苏州市,工业园区,夏园新村,74,2,1,1,6,低,南北,1998,132,17838
江苏省,苏州市,工业园区,夏园新村,74,2,1,1,6,低,南北,1998,132,17838
江苏省,苏州市,工业园区,夏园新村,70,2,2,1,6,高,东,1995,130,18362
江苏省,苏州市,工业园区,夏园新村,103,4,1,,6,高,南,1998,195,18932
江苏省,苏州市,工业园区,夏园新村,71,2,1,1,6,高,南,1998,130,18310
江苏省,苏州市,工业园区,夏园新村,70,2,2,1,6,高,东,1995,130,18362
江苏省,苏州市,工业园区,夏园新村,71,1,1,,6,高,南北,1998,123,17324
江苏省,苏州市,工业园区,夏园新村,103,4,1,,6,高,南,1998,195,18932
江苏省,苏州市,工业园区,夏园新村,70,2,2,1,6,高,东,1995,130,18362
江苏省,苏州市,工业园区,夏园新村,70,2,2,1,6,高,东,1995,130,18362
江苏省,苏州市,工业园区,夏园新村,72,2,2,1,6,高,东,2000,119,16505
江苏省,苏州市,工业园区,夏园新村,75,2,1,,6,高,南北,1998,119,15867
江苏省,苏州市,工业园区,夏园新村,99,2,1,,6,高,南,2007,168,16845
江苏省,苏州市,工业园区,夏园新村,70,2,2,,6,高,暂无数据,2007,131,18502
江苏省,苏州市,工业园区,夏园新村,100,2,1,,6,高,南北,2007,173,17300
江苏省,苏州市,工业园区,夏园新村,100,3,1,,6,高,南北,2007,160,16000
江苏省,苏州市,工业园区,夏园新村,71,2,2,,6,高,南,2007,123,17323
江苏省,苏州市,工业园区,夏园新村,70,2,1,,6,高,南,2007,120,16930
江苏省,苏州市,工业园区,夏园新村,70,2,2,1,6,高,东,1995,130,18362
江苏省,苏州市,工业园区,夏园新村,71,2,1,1,6,高,南,1998,130,18310
江苏省,苏州市,工业园区,夏园新村,97,3,2,,6,中,南北,1998,195,19920
江苏省,苏州市,工业园区,夏园新村,83,2,2,,6,中,南北,1998,176,20970
江苏省,苏州市,工业园区,夏园新村,72,2,1,1,6,中,南,1996,160,21957
江苏省,苏州市,工业园区,夏园新村,83,2,2,,6,中,南北,1998,176,20970
江苏省,苏州市,工业园区,夏园新村,97,3,2,,6,中,南北,1998,195,19920
江苏省,苏州市,工业园区,夏园新村,50,2,1,1,6,中,东,1998,110,21709
江苏省,苏州市,工业园区,夏园新村,92,3,2,1,6,中,东,2010,185,20109
江苏省,苏州市,工业园区,夏园新村,97,3,2,,6,中,南北,1998,195,19920
江苏省,苏州市,工业园区,夏园新村,97,3,2,,6,中,南北,1998,195,19920
江苏省,苏州市,工业园区,夏园新村,72,2,1,1,6,中,南,1996,160,21957
江苏省,苏州市,工业园区,夏园新村,72,2,1,1,6,中,南,1996,160,21957
江苏省,苏州市,工业园区,夏园新村,76,3,2,1,6,中,暂无,1998,145,19079
江苏省,苏州市,工业园区,夏园新村,74,2,2,1,5,中,暂无,2000,145,19385
江苏省,苏州市,工业园区,夏园新村,97,3,2,,6,中,南北,1998,195,19920
江苏省,苏州市,工业园区,夏园新村,97,3,2,,6,中,南北,1998,195,19920
江苏省,苏州市,工业园区,夏园新村,72,2,1,1,6,中,南,1996,160,21957
江苏省,苏州市,工业园区,夏园新村,97,3,2,,6,中,南北,1998,195,19920
江苏省,苏州市,工业园区,夏园新村,92,3,2,1,6,中,东,2010,185,20109
江苏省,苏州市,工业园区,夏园新村,50,2,1,1,6,中,东,1998,110,21709
江苏省,苏州市,工业园区,夏园新村,73,2,2,,7,高,南,2007,149,20294
江苏省,苏州市,工业园区,夏园新村,77,2,1,,7,高,南北,2007,158,20413
江苏省,苏州市,工业园区,夏园新村,78,2,2,1,7,中,南,1998,143,18333
江苏省,苏州市,工业园区,夏园新村,77,2,1,1,7,中,南,1996,140,18067
江苏省,苏州市,工业园区,夏园新村,77,2,1,1,7,中,南,1996,140,18067
江苏省,苏州市,工业园区,夏园新村,78,2,2,1,7,中,南,1998,143,18333
江苏省,苏州市,工业园区,夏园新村,77,2,1,1,7,中,南,1996,140,18067
江苏省,苏州市,工业园区,夏园新村,77,2,1,1,7,中,南,1996,140,18067
江苏省,苏州市,工业园区,夏园新村,78,2,2,1,7,中,南,1998,143,18333
江苏省,苏州市,工业园区,夏园新村,91,,,,7,中,东,1996,175,19105
江苏省,苏州市,工业园区,夏园新村,91,3,2,,7,中,南北,2007,179,19541
江苏省,苏州市,工业园区,夏园新村,78,2,2,1,7,中,南,1998,143,18333
江苏省,苏州市,工业园区,夏园新村,78,2,2,1,7,中,南,1998,143,18333
江苏省,苏州市,工业园区,夏园新村,77,2,1,1,7,中,南,1996,140,18067
江苏省,苏州市,工业园区,夏园新村,78,2,2,1,7,中,南,1998,143,18333
江苏省,苏州市,工业园区,夏园新村,78,2,2,1,7,中,南,1998,143,18333
江苏省,苏州市,工业园区,夏园新村,58,2,1,1,19,中,南,1998,70,12069
江苏省,苏州市,工业园区,夏园新村,58,2,1,1,19,中,南,1998,70,12069
江苏省,苏州市,工业园区,厦亭家园,117,3,2,2,1,低,南北,2010,195,16667
江苏省,苏州市,工业园区,相门后庄,65,3,1,1,0,低,南,,107,16462
江苏省,苏州市,工业园区,相门后庄,76,2,2,1,6,中,南,,145,19079
江苏省,苏州市,工业园区,相门后庄,68,2,1,1,6,中,南,,118,17353
江苏省,苏州市,工业园区,香城颐园,89,2,2,1,0,低,南,,175,19663
江苏省,苏州市,工业园区,香堤澜湾,194,4,2,2,5,中,南,2015,380,19588
江苏省,苏州市,工业园区,香堤澜湾,130,4,2,2,28,低,暂无,2015,220,16865
江苏省,苏州市,工业园区,香堤澜湾,133,4,2,2,28,低,南,2015,245,18356
江苏省,苏州市,工业园区,香堤澜湾,69,2,1,,28,低,南,2015,125,17931
江苏省,苏州市,工业园区,香堤澜湾,69,2,1,,28,低,暂无数据,2015,123,17631
江苏省,苏州市,工业园区,香堤澜湾,72,1,2,,28,低,暂无数据,2015,128,17733
江苏省,苏州市,工业园区,香堤澜湾,78,2,2,1,20,低,南,2015,145,18457
江苏省,苏州市,工业园区,香堤澜湾,78,2,2,1,20,低,南,2015,142,18087
江苏省,苏州市,工业园区,香堤澜湾,99,2,2,,20,低,南,2015,165,16666
